OrderDate,Region,Sales Channel,Order Priority,Item Type,Units Sold,Unit Price,Unit Cost,Country,Total Revenue,Total Cost,Total Profit
2021-02-06,América,Tienda,Baja,Televisor,63,1462.38,69.31,Argentina,92129.94,4366.53,87763.41
2024-08-06,Asia,Online,Baja,Teléfono,236,84.95,209.14,Corea del Sur,20048.2,49357.03999999999,-29308.839999999993
2024-11-09,Oceanía,Tienda,Baja,Cámara,332,221.43,824.05,Australia,73514.76000000001,273584.6,-200069.83999999997
2023-03-30,América,Tienda,Baja,Tablet,230,501.41,32.96,Ecuador,115324.3,7580.8,107743.5
2023-10-31,Oceanía,Online,Alta,Auriculares,190,788.27,72.57,Australia,149771.3,13788.3,135983.0
2024-08-06,Asia,Online,Alta,Televisor,189,363.4,153.21,India,68682.59999999999,28956.690000000002,39725.90999999999
2020-05-24,Oceanía,Tienda,Alta,Laptop,168,1117.51,437.63,Australia,187741.68,73521.84,114219.84
2022-04-21,Asia,Tienda,Alta,Smartwatch,95,568.44,353.73,China,54001.8,33604.35,20397.450000000004
2020-01-21,Oceanía,Tienda,Alta,Auriculares,157,105.88,202.5,Australia,16623.16,31792.5,-15169.34
2023-05-17,Oceanía,Online,Baja,Auriculares,291,1322.7,137.62,Nueva Zelanda,384905.7,40047.42,344858.28
2021-01-11,Europa,Online,Alta,Tablet,348,1418.61,940.7,España,493676.27999999997,327363.60000000003,166312.67999999993
2024-03-26,América,Online,Alta,Cámara,341,946.92,913.91,Brasil,322899.72,311643.31,11256.409999999974
2022-12-17,Oceanía,Online,Alta,Teléfono,395,1219.48,778.74,Nueva Zelanda,481694.60000000003,307602.3,174092.30000000005
2021-06-19,África,Online,Baja,Smartwatch,474,225.61,274.46,Nigeria,106939.14,130094.04,-23154.899999999994
2024-10-13,Europa,Tienda,Baja,Teléfono,139,439.79,343.99,Francia,61130.810000000005,47814.61,13316.200000000004
2024-07-02,América,Online,Baja,Tablet,191,521.59,675.87,Argentina,99623.69,129091.17,-29467.479999999996
2019-08-30,Europa,Online,Baja,Auriculares,453,1443.09,312.95,Alemania,653719.77,141766.35,511953.42000000004
2024-07-13,América,Tienda,Alta,Televisor,56,792.72,544.7,EE.UU.,44392.32,30503.200000000004,13889.119999999995
2019-06-22,Asia,Online,Alta,Auriculares,7,60.75,661.75,Corea del Sur,425.25,4632.25,-4207.0
2020-11-02,Oceanía,Online,Media,Tablet,51,601.27,533.62,Australia,30664.77,27214.62,3450.1500000000015
2019-06-13,África,Online,Alta,Auriculares,479,61.24,430.89,Egipto,29333.960000000003,206396.31,-177062.35
2020-04-09,Europa,Tienda,Baja,Smartwatch,39,394.82,367.46,Reino Unido,15397.98,14330.939999999999,1067.0400000000009
2020-05-11,Europa,Tienda,Baja,Auriculares,298,709.32,784.42,Francia,211377.36000000002,233757.15999999997,-22379.79999999996
2020-11-30,Europa,Online,Alta,Auriculares,72,518.92,746.83,Alemania,37362.24,53771.76,-16409.520000000004
2020-12-03,Europa,Online,Media,Auriculares,256,97.46,705.34,Francia,24949.76,180567.04,-155617.28
2024-04-24,Oceanía,Online,Baja,Televisor,309,218.69,393.44,Australia,67575.21,121572.96,-53997.75
2023-11-27,América,Tienda,Media,Laptop,91,848.79,782.46,EE.UU.,77239.89,71203.86,6036.029999999999
2019-07-02,Oceanía,Tienda,Baja,Laptop,149,1058.63,958.97,Australia,157735.87000000002,142886.53,14849.340000000026
2020-09-20,Asia,Online,Baja,Teléfono,30,636.6,698.31,Japón,19098.0,20949.3,-1851.2999999999993
2023-09-28,Oceanía,Online,Alta,Laptop,462,1110.65,425.66,Nueva Zelanda,513120.30000000005,196654.92,316465.38
2020-06-29,Oceanía,Online,Baja,Laptop,123,286.83,802.59,Nueva Zelanda,35280.09,98718.57,-63438.48000000001
2023-05-07,Asia,Online,Media,Laptop,385,226.98,621.02,India,87387.3,239092.69999999998,-151705.39999999997
2020-09-15,Oceanía,Tienda,Media,Cámara,237,1267.21,881.35,Australia,300328.77,208879.95,91448.82
2020-08-16,América,Tienda,Alta,Auriculares,280,541.86,721.79,Chile,151720.80000000002,202101.19999999998,-50380.399999999965
2021-01-13,África,Online,Baja,Cámara,125,676.76,776.82,Sudáfrica,84595.0,97102.5,-12507.5
2023-11-04,Asia,Tienda,Media,Auriculares,134,1423.99,677.41,China,190814.66,90772.94,100041.72
2022-12-30,Europa,Tienda,Alta,Smartwatch,6,664.96,119.26,Alemania,3989.76,715.5600000000001,3274.2000000000003
2024-05-02,América,Online,Media,Televisor,383,55.06,500.56,Argentina,21087.98,191714.48,-170626.5
2024-08-30,África,Online,Alta,Cámara,373,1410.06,84.8,Sudáfrica,525952.38,31630.399999999998,494321.98
2019-04-15,América,Online,Media,Auriculares,197,70.47,464.12,Argentina,13882.59,91431.64,-77549.05
2019-01-17,América,Online,Baja,Auriculares,190,1010.32,724.93,Ecuador,191960.80000000002,137736.69999999998,54224.100000000035
2020-01-28,Europa,Tienda,Media,Laptop,291,518.19,438.62,Italia,150793.29,127638.42,23154.87000000001
2020-02-29,África,Online,Media,Televisor,384,732.07,31.58,Egipto,281114.88,12126.72,268988.16000000003
2024-12-16,América,Online,Alta,Televisor,236,843.56,388.21,Colombia,199080.15999999997,91617.56,107462.59999999998
2020-07-25,Europa,Online,Alta,Laptop,79,642.27,95.73,Alemania,50739.33,7562.67,43176.66
2024-09-07,Asia,Online,Alta,Cámara,35,1172.83,787.18,Japón,41049.049999999996,27551.3,13497.749999999996
2022-01-25,Europa,Tienda,Media,Laptop,304,1399.52,790.24,Reino Unido,425454.08,240232.96,185221.12000000002
2019-08-30,Oceanía,Online,Alta,Televisor,370,175.3,812.19,Nueva Zelanda,64861.00000000001,300510.30000000005,-235649.30000000005
2021-02-27,Europa,Online,Baja,Tablet,361,1210.37,59.42,Reino Unido,436943.56999999995,21450.62,415492.94999999995
2020-12-15,Europa,Tienda,Alta,Laptop,72,236.57,61.3,Reino Unido,17033.04,4413.599999999999,12619.440000000002
2021-01-28,Europa,Online,Alta,Laptop,43,166.4,906.35,Alemania,7155.2,38973.05,-31817.850000000002
2021-02-14,América,Online,Baja,Televisor,291,1435.96,149.97,Ecuador,417864.36,43641.27,374223.08999999997
2019-03-20,África,Online,Alta,Cámara,133,759.48,679.99,Sudáfrica,101010.84,90438.67,10572.169999999998
2021-05-05,Europa,Tienda,Alta,Tablet,287,271.27,801.59,Francia,77854.48999999999,230056.33000000002,-152201.84000000003
2022-12-10,Europa,Online,Media,Smartwatch,106,876.44,464.43,Italia,92902.64,49229.58,43673.06
2024-11-04,Oceanía,Online,Media,Tablet,159,431.69,560.08,Australia,68638.71,89052.72,-20414.009999999995
2024-11-18,Oceanía,Online,Alta,Teléfono,357,723.25,250.56,Australia,258200.25,89449.92,168750.33000000002
2021-10-28,Asia,Tienda,Baja,Tablet,8,955.76,925.89,Corea del Sur,7646.08,7407.12,238.96000000000004
2021-04-24,Asia,Online,Alta,Laptop,262,1310.44,322.75,China,343335.28,84560.5,258774.78000000003
2019-03-28,Oceanía,Online,Alta,Auriculares,343,54.47,241.28,Australia,18683.21,82759.04,-64075.829999999994
2024-09-21,África,Online,Alta,Televisor,437,360.5,539.64,Nigeria,157538.5,235822.68,-78284.18
2020-02-12,Asia,Tienda,Media,Smartwatch,80,189.59,214.8,Japón,15167.2,17184.0,-2016.7999999999993
2023-07-27,África,Tienda,Baja,Laptop,44,190.79,696.09,Marruecos,8394.76,30627.960000000003,-22233.200000000004
2019-05-28,Oceanía,Online,Baja,Smartwatch,177,1421.38,529.66,Nueva Zelanda,251584.26,93749.81999999999,157834.44
2019-08-20,Asia,Online,Baja,Televisor,392,1407.32,173.37,Japón,551669.44,67961.04000000001,483708.3999999999
2024-05-04,Europa,Tienda,Media,Smartwatch,64,1136.5,95.23,Francia,72736.0,6094.72,66641.28
2020-01-01,Oceanía,Online,Media,Tablet,388,982.44,162.84,Nueva Zelanda,381186.72000000003,63181.92,318004.80000000005
2023-08-02,Asia,Tienda,Alta,Televisor,288,1279.56,162.53,India,368513.27999999997,46808.64,321704.63999999996
2020-03-11,África,Tienda,Media,Laptop,309,134.69,333.47,Egipto,41619.21,103042.23000000001,-61423.02000000001
2020-02-03,África,Tienda,Alta,Auriculares,113,223.25,838.27,Egipto,25227.25,94724.51,-69497.26
2022-05-19,Asia,Online,Media,Laptop,451,509.81,85.58,India,229924.31,38596.58,191327.72999999998
2022-11-15,África,Tienda,Alta,Cámara,319,1257.11,154.25,Nigeria,401018.08999999997,49205.75,351812.33999999997
2020-07-16,Asia,Tienda,Media,Teléfono,370,734.74,323.81,Corea del Sur,271853.8,119809.7,152044.09999999998
2022-07-08,Asia,Online,Baja,Televisor,208,780.18,566.73,Japón,162277.44,117879.84,44397.600000000006
2021-02-11,África,Online,Alta,Laptop,444,382.43,770.0,Sudáfrica,169798.92,341880.0,-172081.08
2024-07-30,América,Online,Media,Tablet,226,990.16,923.56,EE.UU.,223776.16,208724.56,15051.600000000006
2022-09-05,Europa,Tienda,Media,Tablet,333,1337.37,429.73,Italia,445344.20999999996,143100.09,302244.12
2024-12-25,Oceanía,Tienda,Alta,Cámara,417,527.8,132.66,Australia,220092.59999999998,55319.22,164773.37999999998
2023-04-23,Europa,Online,Media,Smartwatch,278,947.82,237.11,España,263493.96,65916.58,197577.38
2021-09-18,Oceanía,Tienda,Baja,Laptop,383,531.33,308.63,Australia,203499.39,118205.29,85294.10000000002
2022-05-31,Oceanía,Online,Alta,Smartwatch,287,1199.44,792.51,Nueva Zelanda,344239.28,227450.37,116788.91000000003
2019-12-26,Europa,Online,Alta,Teléfono,280,738.69,696.04,Reino Unido,206833.2,194891.19999999998,11942.00000000003
2021-07-09,Asia,Online,Alta,Televisor,3,542.23,232.74,India,1626.69,698.22,928.47
2021-08-20,África,Online,Alta,Teléfono,33,659.07,843.58,Marruecos,21749.31,27838.140000000003,-6088.830000000002
2024-01-02,América,Online,Alta,Auriculares,478,182.28,863.38,Colombia,87129.84,412695.64,-325565.80000000005
2023-06-02,América,Tienda,Baja,Cámara,410,1305.87,885.97,Brasil,535406.7,363247.7,172158.99999999994
2023-06-29,América,Tienda,Alta,Smartwatch,482,1439.2,296.75,Argentina,693694.4,143033.5,550660.9
2019-08-05,Europa,Online,Baja,Laptop,307,742.25,159.72,Alemania,227870.75,49034.04,178836.71
2020-01-13,Europa,Tienda,Baja,Smartwatch,214,370.94,130.84,Francia,79381.16,27999.760000000002,51381.4
2019-04-29,Asia,Tienda,Baja,Teléfono,30,1013.75,418.09,China,30412.5,12542.699999999999,17869.800000000003
2019-07-09,América,Online,Alta,Cámara,419,705.95,446.45,EE.UU.,295793.05000000005,187062.55,108730.50000000006
2020-01-05,Asia,Tienda,Baja,Auriculares,25,415.84,872.16,Corea del Sur,10396.0,21804.0,-11408.0
2023-12-07,América,Tienda,Alta,Teléfono,28,105.73,289.72,Ecuador,2960.44,8112.160000000001,-5151.720000000001
2020-10-13,Europa,Online,Baja,Auriculares,97,1340.07,638.09,España,129986.79,61894.73,68092.06
2024-02-26,África,Tienda,Alta,Cámara,87,1205.26,794.57,Nigeria,104857.62,69127.59000000001,35730.029999999984
2023-02-20,África,Tienda,Media,Tablet,26,1252.06,291.08,Egipto,32553.559999999998,7568.08,24985.479999999996
2021-02-08,África,Tienda,Media,Tablet,120,687.77,289.13,Nigeria,82532.4,34695.6,47836.799999999996
2021-02-19,África,Tienda,Baja,Laptop,201,1142.22,679.08,Egipto,229586.22,136495.08000000002,93091.13999999998
2023-09-13,Oceanía,Tienda,Media,Teléfono,392,892.78,734.35,Australia,349969.76,287865.2,62104.56
2022-08-04,América,Online,Baja,Tablet,357,593.42,960.97,Argentina,211850.93999999997,343066.29000000004,-131215.35000000006
2022-06-03,África,Online,Baja,Smartwatch,353,1271.98,854.44,Egipto,449008.94,301617.32,147391.62
2020-06-06,Oceanía,Online,Baja,Cámara,15,1498.2,827.39,Australia,22473.0,12410.85,10062.15
2020-06-05,Oceanía,Online,Media,Televisor,305,1353.96,701.54,Nueva Zelanda,412957.8,213969.69999999998,198988.1
2021-02-21,Oceanía,Online,Baja,Cámara,254,1175.48,144.93,Nueva Zelanda,298571.92,36812.22,261759.69999999998
2021-07-24,Asia,Tienda,Media,Smartwatch,111,1133.89,814.96,Corea del Sur,125861.79000000001,90460.56,35401.23000000001
2023-08-16,Asia,Tienda,Media,Tablet,8,992.86,937.26,India,7942.88,7498.08,444.8000000000002
2020-05-02,Oceanía,Online,Alta,Tablet,439,1287.75,409.0,Nueva Zelanda,565322.25,179551.0,385771.25
2024-01-25,África,Online,Media,Teléfono,341,764.97,334.25,Sudáfrica,260854.77000000002,113979.25,146875.52000000002
2021-04-25,América,Online,Alta,Auriculares,128,313.51,536.81,Brasil,40129.28,68711.68,-28582.399999999994
2024-12-11,Europa,Tienda,Baja,Televisor,186,1163.67,957.76,Reino Unido,216442.62000000002,178143.36,38299.26000000004
2024-06-26,Asia,Tienda,Baja,Televisor,387,1383.28,79.31,Corea del Sur,535329.36,30692.97,504636.39
2023-10-15,África,Tienda,Alta,Auriculares,393,544.96,717.61,Marruecos,214169.28000000003,282020.73,-67851.44999999995
2020-11-16,África,Tienda,Baja,Teléfono,14,1185.33,820.23,Sudáfrica,16594.62,11483.220000000001,5111.399999999998
2024-11-30,Europa,Tienda,Alta,Tablet,230,446.9,795.09,Italia,102787.0,182870.7,-80083.70000000001
2024-12-09,Europa,Tienda,Alta,Auriculares,91,1416.77,579.77,Francia,128926.06999999999,52759.07,76167.0
2023-04-17,África,Online,Baja,Cámara,404,1041.02,922.95,Sudáfrica,420572.08,372871.80000000005,47700.27999999997
2022-05-30,Europa,Tienda,Alta,Cámara,4,875.45,160.49,Alemania,3501.8,641.96,2859.84
2019-02-08,África,Online,Alta,Cámara,152,1180.81,267.8,Egipto,179483.12,40705.6,138777.52
2021-02-18,Europa,Online,Alta,Televisor,219,1229.19,327.75,Reino Unido,269192.61,71777.25,197415.36
2022-06-10,Europa,Tienda,Baja,Televisor,76,1343.94,38.42,Reino Unido,102139.44,2919.92,99219.52
2024-04-11,África,Tienda,Baja,Cámara,284,1356.62,389.55,Nigeria,385280.07999999996,110632.2,274647.87999999995
2019-10-29,Oceanía,Tienda,Baja,Cámara,355,126.4,185.84,Australia,44872.0,65973.2,-21101.199999999997
2020-10-08,África,Tienda,Baja,Cámara,216,228.22,732.89,Sudáfrica,49295.52,158304.24,-109008.72
2020-10-24,América,Tienda,Baja,Tablet,159,1247.79,432.5,Ecuador,198398.61,68767.5,129631.10999999999
2023-10-26,Europa,Tienda,Media,Tablet,251,1421.77,713.33,Francia,356864.27,179045.83000000002,177818.44
2019-09-13,Asia,Tienda,Media,Laptop,67,496.12,314.84,Corea del Sur,33240.04,21094.28,12145.760000000002
2020-08-20,Europa,Tienda,Alta,Smartwatch,222,62.47,157.96,Italia,13868.34,35067.12,-21198.780000000002
2020-10-23,América,Online,Media,Auriculares,192,517.92,158.03,Brasil,99440.63999999998,30341.760000000002,69098.87999999998
2019-08-23,Asia,Online,Baja,Tablet,219,605.15,227.17,Singapur,132527.85,49750.229999999996,82777.62000000001
2022-09-30,Asia,Tienda,Baja,Laptop,373,1153.5,141.76,Singapur,430255.5,52876.479999999996,377379.02
2021-02-08,África,Online,Baja,Teléfono,17,119.0,243.93,Nigeria,2023.0,4146.81,-2123.8100000000004
2019-08-01,Oceanía,Tienda,Alta,Cámara,390,358.33,591.66,Nueva Zelanda,139748.69999999998,230747.4,-90998.70000000001
2020-04-07,África,Online,Alta,Televisor,495,1346.25,278.65,Egipto,666393.75,137931.75,528462.0
2019-10-10,Asia,Online,Alta,Auriculares,107,274.49,362.66,Japón,29370.43,38804.62,-9434.190000000002
2023-01-26,Asia,Tienda,Alta,Smartwatch,466,1150.91,81.15,Corea del Sur,536324.06,37815.9,498508.16000000003
2022-12-01,Oceanía,Tienda,Alta,Teléfono,444,573.9,895.44,Australia,254811.59999999998,397575.36000000004,-142763.76000000007
2019-03-29,Europa,Tienda,Alta,Auriculares,227,1010.86,164.02,Italia,229465.22,37232.54,192232.68
2021-12-03,Oceanía,Online,Media,Auriculares,475,157.08,368.21,Nueva Zelanda,74613.0,174899.75,-100286.75
2020-04-05,África,Online,Baja,Tablet,81,465.51,398.09,Nigeria,37706.31,32245.289999999997,5461.02
2023-09-21,Europa,Tienda,Media,Laptop,267,665.95,778.96,Reino Unido,177808.65000000002,207982.32,-30173.669999999984
2022-10-08,África,Online,Alta,Auriculares,166,1292.96,499.04,Nigeria,214631.36000000002,82840.64,131790.72000000003
2020-05-29,Oceanía,Tienda,Baja,Smartwatch,357,867.07,401.47,Nueva Zelanda,309543.99,143324.79,166219.19999999998
2020-12-03,Europa,Online,Baja,Teléfono,234,115.58,705.0,Italia,27045.72,164970.0,-137924.28
2023-07-12,Oceanía,Tienda,Baja,Smartwatch,162,1212.71,609.1,Nueva Zelanda,196459.02000000002,98674.2,97784.82000000002
2024-08-28,América,Online,Media,Auriculares,175,129.06,105.79,México,22585.5,18513.25,4072.25
2019-01-23,Asia,Tienda,Baja,Smartwatch,160,1404.83,333.32,China,224772.8,53331.2,171441.59999999998
2021-11-19,Europa,Tienda,Alta,Smartwatch,363,356.99,979.25,Reino Unido,129587.37000000001,355467.75,-225880.38
2024-01-05,Asia,Tienda,Alta,Cámara,376,757.49,498.84,Corea del Sur,284816.24,187563.84,97252.4
2024-11-25,América,Online,Media,Laptop,185,154.81,441.47,EE.UU.,28639.850000000002,81671.95000000001,-53032.100000000006
2022-07-28,Europa,Tienda,Media,Televisor,174,864.48,175.42,Alemania,150419.52,30523.079999999998,119896.43999999999
2022-02-08,Asia,Online,Alta,Auriculares,238,770.98,843.9,Corea del Sur,183493.24,200848.19999999998,-17354.959999999992
2024-12-23,Asia,Tienda,Media,Teléfono,163,644.86,159.31,Japón,105112.18000000001,25967.53,79144.65000000001
2019-12-28,Europa,Tienda,Baja,Cámara,476,101.58,131.93,Italia,48352.08,62798.68,-14446.599999999999
2024-12-16,Asia,Tienda,Media,Cámara,406,1324.46,455.83,Singapur,537730.76,185066.97999999998,352663.78
2024-03-14,Asia,Online,Baja,Televisor,400,1213.82,453.55,India,485528.0,181420.0,304108.0
2022-07-08,Europa,Online,Baja,Smartwatch,238,967.89,982.02,Reino Unido,230357.82,233720.76,-3362.9400000000023
2020-05-29,Asia,Online,Baja,Televisor,106,879.73,153.71,China,93251.38,16293.26,76958.12000000001
2020-03-24,Asia,Tienda,Baja,Tablet,118,1057.67,499.31,Japón,124805.06000000001,58918.58,65886.48000000001
2024-04-07,África,Online,Baja,Tablet,232,258.79,225.21,Marruecos,60039.280000000006,52248.72,7790.560000000005
2023-02-15,África,Tienda,Alta,Auriculares,76,1402.33,710.71,Nigeria,106577.07999999999,54013.96000000001,52563.11999999998
2022-06-01,América,Tienda,Alta,Cámara,5,462.78,409.94,Brasil,2313.8999999999996,2049.7,264.1999999999998
2024-01-30,África,Tienda,Alta,Teléfono,218,1001.91,659.01,Egipto,218416.38,143664.18,74752.20000000001
2021-05-23,África,Tienda,Baja,Tablet,282,929.8,358.26,Nigeria,262203.6,101029.31999999999,161174.27999999997
2022-11-29,América,Tienda,Media,Smartwatch,333,973.09,577.61,Brasil,324038.97000000003,192344.13,131694.84000000003
2023-10-21,Asia,Online,Media,Laptop,408,1324.48,485.06,Japón,540387.84,197904.48,342483.36
2021-07-11,Asia,Online,Baja,Laptop,236,479.07,393.13,Corea del Sur,113060.52,92778.68,20281.84000000001
2024-11-29,África,Tienda,Media,Smartwatch,323,1135.97,551.4,Marruecos,366918.31,178102.19999999998,188816.11000000002
2021-11-02,América,Tienda,Baja,Televisor,32,917.67,402.28,EE.UU.,29365.44,12872.96,16492.48
2022-11-17,Asia,Online,Media,Smartwatch,407,160.29,811.84,Japón,65238.03,330418.88,-265180.85
2019-11-10,Oceanía,Tienda,Baja,Televisor,177,650.52,510.38,Nueva Zelanda,115142.04,90337.26,24804.78
2024-06-20,Europa,Tienda,Media,Televisor,485,1265.03,906.03,Alemania,613539.5499999999,439424.55,174114.99999999994
2021-11-03,Europa,Tienda,Media,Laptop,119,507.25,246.12,Italia,60362.75,29288.28,31074.47
2023-07-15,Europa,Tienda,Alta,Tablet,190,749.28,138.76,Francia,142363.19999999998,26364.399999999998,115998.79999999999
2023-11-14,África,Online,Media,Smartwatch,102,758.53,399.54,Sudáfrica,77370.06,40753.08,36616.979999999996
2021-10-11,Europa,Tienda,Media,Tablet,365,946.11,208.15,Italia,345330.15,75974.75,269355.4
2021-12-29,Europa,Online,Baja,Auriculares,486,1331.83,411.33,Francia,647269.38,199906.38,447363.0
2022-01-29,Oceanía,Online,Media,Teléfono,461,301.63,231.19,Australia,139051.43,106578.59,32472.839999999997
2020-11-28,Asia,Online,Media,Laptop,79,781.69,872.17,Japón,61753.51,68901.43,-7147.919999999991
2024-12-19,Oceanía,Online,Media,Cámara,322,665.19,580.87,Australia,214191.18000000002,187040.14,27151.040000000008
2022-11-05,África,Tienda,Media,Televisor,139,479.08,512.66,Sudáfrica,66592.12,71259.73999999999,-4667.619999999995
2022-03-01,Europa,Tienda,Media,Teléfono,336,1383.43,794.11,Francia,464832.48000000004,266820.96,198011.52000000002
2021-11-09,Asia,Tienda,Alta,Televisor,402,61.85,156.46,Japón,24863.7,62896.920000000006,-38033.22
2024-04-13,Europa,Online,Media,Teléfono,226,227.05,861.3,Reino Unido,51313.3,194653.8,-143340.5
2021-10-10,Europa,Online,Baja,Teléfono,266,1113.35,498.8,Italia,296151.1,132680.80000000002,163470.29999999996
2019-08-15,África,Online,Baja,Tablet,333,431.99,162.34,Sudáfrica,143852.67,54059.22,89793.45000000001
2024-01-03,Europa,Tienda,Media,Cámara,224,1098.61,824.83,Reino Unido,246088.63999999998,184761.92,61326.71999999997
